QST_ID,ACT_UNIT_NAME,SAM_ACT_CODE_OWNER,RUN_CODE,RUN_USER_RUN_NUMBER,RUN_NAME,SAM_USER_STATION_NUM,STATION_NUM,NAME,FULL_STATION_NAME,TQS_DESCRIPTION,STY_DESCRIPTION,KIWQM_SAMPLING_NUMBER,SAM_CODE,SAM_SAM_CODE_PARENT,KIWQM_REPLICATE_NUMBER,SAM_COLLECTION_DATE,SPP_DESCRIPTION
46943,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0110B0073,ESA0110B0073,0,,1/29/2010 3:30,Normal Sample
3164,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0110B0124,ESA0110B0124,0,,1/29/2010 3:30,Normal Sample
46870,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0110B0107,ESA0110B0107,0,,1/29/2010 3:30,Normal Sample
3151,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0110B0039,ESA0110B0039,0,,1/29/2010 3:30,Normal Sample
3182,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0110B0090,ESA0110B0090,0,,1/29/2010 3:30,Normal Sample
3164,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0110B0125,ESA0110B0125,0,,1/29/2010 5:00,Normal Sample
46943,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0110B0074,ESA0110B0074,0,,1/29/2010 5:00,Normal Sample
3151,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0110B0040,ESA0110B0040,0,,1/29/2010 5:00,Normal Sample
3182,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0110B0091,ESA0110B0091,0,,1/29/2010 5:00,Normal Sample
46870,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0110B0108,ESA0110B0108,0,,1/29/2010 5:00,Normal Sample
45158,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0110B0057,ESA0110B0057,0,,1/29/2010 5:00,Normal Sample
45158,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0110B0058,ESA0110B0058,0,,1/29/2010 6:30,Normal Sample
3164,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0110B0126,ESA0110B0126,0,,1/29/2010 6:30,Normal Sample
3182,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0110B0092,ESA0110B0092,0,,1/29/2010 6:30,Normal Sample
3151,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0110B0041,ESA0110B0041,0,,1/29/2010 6:30,Normal Sample
46943,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0110B0075,ESA0110B0075,0,,1/29/2010 6:30,Normal Sample
46870,Aquatic Ecology,330,ESA0110B0008,ESA0110B0008,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0110B0109,ESA0110B0109,0,,1/29/2010 6:30,Normal Sample
47116,Aquatic Ecology,330,ESA0210B0010,ESA0210B0010,Yolo Bypass 2009,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ESA0210B0131,ESA0210B0131,0,,2/3/2010 9:52,Normal Sample
47529,Aquatic Ecology,330,ESA0210B0010,ESA0210B0010,Yolo Bypass 2009,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ESA0210B0132,ESA0210B0132,0,,2/3/2010 11:44,Normal Sample
47529,Aquatic Ecology,330,ESA0210B0011,ESA0210B0011,Yolo Bypass 2009,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ESA0210B0136,ESA0210B0136,0,,2/10/2010 11:13,Normal Sample
47116,Aquatic Ecology,330,ESA0210B0011,ESA0210B0011,Yolo Bypass 2009,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ESA0210B0135,ESA0210B0135,0,,2/10/2010 12:50,Normal Sample
47529,Aquatic Ecology,330,ESA0210B0013,ESA0210B0013,Yolo Bypass 2009,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ESA0210B0142,ESA0210B0142,0,,2/17/2010 9:37,Normal Sample
47116,Aquatic Ecology,330,ESA0210B0013,ESA0210B0013,Yolo Bypass 2009,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ESA0210B0141,ESA0210B0141,0,,2/17/2010 11:18,Normal Sample
47116,Aquatic Ecology,330,ESA0210B0014,ESA0210B0014,Yolo Bypass 2009,A0200000,A0200000,SHER,Sacramento River @ Sherwood Harbor,,River and Stream,ESA0210B0145,ESA0210B0145,0,,2/24/2010 9:28,Normal Sample
47529,Aquatic Ecology,330,ESA0210B0014,ESA0210B0014,Yolo Bypass 2009,A0D82120386,A0D82120386,Toe Drain at STTD,Toe Drain at Rotary Screw Trap,,Broad Water Body,ESA0210B0146,ESA0210B0146,0,,2/24/2010 10:56,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0217,ESA0210B0217,0,,2/25/2010 6:30,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0234,ESA0210B0234,0,,2/25/2010 6:30,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0166,ESA0210B0166,0,,2/25/2010 6:30,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0200,ESA0210B0200,0,,2/25/2010 6:30,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0183,ESA0210B0183,0,,2/25/2010 6:30,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0149,ESA0210B0149,0,,2/25/2010 6:30,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0184,ESA0210B0184,0,,2/25/2010 8:00,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0201,ESA0210B0201,0,,2/25/2010 8:00,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0150,ESA0210B0150,0,,2/25/2010 8:00,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0235,ESA0210B0235,0,,2/25/2010 8:00,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0218,ESA0210B0218,0,,2/25/2010 8:00,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0185,ESA0210B0185,0,,2/25/2010 9:30,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0219,ESA0210B0219,0,,2/25/2010 9:30,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0236,ESA0210B0236,0,,2/25/2010 9:30,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0151,ESA0210B0151,0,,2/25/2010 9:30,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0202,ESA0210B0202,0,,2/25/2010 9:30,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0186,ESA0210B0186,0,,2/25/2010 11:00,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0152,ESA0210B0152,0,,2/25/2010 11:00,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0169,ESA0210B0169,0,,2/25/2010 11:00,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0220,ESA0210B0220,0,,2/25/2010 11:00,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0203,ESA0210B0203,0,,2/25/2010 11:00,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0237,ESA0210B0237,0,,2/25/2010 11:00,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0153,ESA0210B0153,0,,2/25/2010 12:30,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0204,ESA0210B0204,0,,2/25/2010 12:30,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0187,ESA0210B0187,0,,2/25/2010 12:30,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0170,ESA0210B0170,0,,2/25/2010 12:30,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0221,ESA0210B0221,0,,2/25/2010 12:30,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0238,ESA0210B0238,0,,2/25/2010 12:30,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0171,ESA0210B0171,0,,2/25/2010 14:00,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0239,ESA0210B0239,0,,2/25/2010 14:00,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0154,ESA0210B0154,0,,2/25/2010 14:00,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0188,ESA0210B0188,0,,2/25/2010 14:00,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0205,ESA0210B0205,0,,2/25/2010 14:00,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0222,ESA0210B0222,0,,2/25/2010 14:00,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0206,ESA0210B0206,0,,2/25/2010 15:30,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0172,ESA0210B0172,0,,2/25/2010 15:30,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0189,ESA0210B0189,0,,2/25/2010 15:30,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0240,ESA0210B0240,0,,2/25/2010 15:30,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0155,ESA0210B0155,0,,2/25/2010 15:30,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0223,ESA0210B0223,0,,2/25/2010 15:30,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0207,ESA0210B0207,0,,2/25/2010 17:00,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0241,ESA0210B0241,0,,2/25/2010 17:00,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0224,ESA0210B0224,0,,2/25/2010 17:00,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0156,ESA0210B0156,0,,2/25/2010 17:00,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0173,ESA0210B0173,0,,2/25/2010 17:00,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0190,ESA0210B0190,0,,2/25/2010 17:00,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0225,ESA0210B0225,0,,2/25/2010 18:30,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0157,ESA0210B0157,0,,2/25/2010 18:30,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0191,ESA0210B0191,0,,2/25/2010 18:30,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0242,ESA0210B0242,0,,2/25/2010 18:30,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0208,ESA0210B0208,0,,2/25/2010 18:30,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0174,ESA0210B0174,0,,2/25/2010 18:30,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0243,ESA0210B0243,0,,2/25/2010 20:00,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0226,ESA0210B0226,0,,2/25/2010 20:00,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0158,ESA0210B0158,0,,2/25/2010 20:00,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0192,ESA0210B0192,0,,2/25/2010 20:00,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0175,ESA0210B0175,0,,2/25/2010 20:00,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0209,ESA0210B0209,0,,2/25/2010 20:00,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0193,ESA0210B0193,0,,2/25/2010 21:30,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0159,ESA0210B0159,0,,2/25/2010 21:30,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0176,ESA0210B0176,0,,2/25/2010 21:30,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0227,ESA0210B0227,0,,2/25/2010 21:30,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0244,ESA0210B0244,0,,2/25/2010 21:30,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0210,ESA0210B0210,0,,2/25/2010 21:30,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0211,ESA0210B0211,0,,2/25/2010 23:00,Normal Sample
45158,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81481421,B9D81481421,Lindsey Sl. @ Bridge,Lindsey Slough at Hastings Island Bridge.,,Broad Water Body,ESA0210B0177,ESA0210B0177,0,,2/25/2010 23:00,Normal Sample
46943,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81431411,B9S81431411,CacheSl@LibIslFy,Cache Slough @ Liberty Island Ferry,,Broad Water Body,ESA0210B0194,ESA0210B0194,0,,2/25/2010 23:00,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0160,ESA0210B0160,0,,2/25/2010 23:00,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0245,ESA0210B0245,0,,2/25/2010 23:00,Normal Sample
46870,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9S81841416,B9S81841416,Shag Sl @ Lib Is Br,Shag Slough @ Liberty Island Bridge,,Broad Water Body,ESA0210B0228,ESA0210B0228,0,,2/25/2010 23:00,Normal Sample
3164,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81431403,B9D81431403,SACRAMENTO SHIP CH A,SACRAMENTO SHIP CH AB CACHE SLU  ,,Broad Water Body,ESA0210B0246,ESA0210B0246,0,,2/26/2010 0:30,Normal Sample
3182,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81541413,B9D81541413,CACHE SLU BL SHAG SL,CACHE SLU BL SHAG SLU            ,,Broad Water Body,ESA0210B0212,ESA0210B0212,0,,2/26/2010 0:30,Normal Sample
3151,Aquatic Ecology,330,ESA0210B0015,ESA0210B0015,Cache Slough Study,B9D81121396,B9D81121396,CACHE SLU A RYER ISL,CACHE SLU A RYER ISL FERRY       ,,Broad Water Body,ESA0210B0161,ESA0210B0161,0,,2/26/2010 0:30,Normal Sample
