sample_date,sample_time,datetime,station_code,event_id,depth_m,volume_received_m_l,volume_analyzed_m_l,organisims_per_ml,percent_of_sample_counted,field_of_view_mm2,slide_chamber_area_mm2,area_counted,dimension,number_of_fields_counted,factor,comments,unit_abundance,total_cells,taxon,genus,species,synonym,diatom_soft_body,colony_filament_individual_group_code,shape,gald1,gald2,gald3,biovolume_1,biovolume_2,biovolume_3,biovolume_4,biovolume_5,biovolume_6,biovolume_7,biovolume_8,biovolume_9,biovolume_10,measurement_average,measurement_1,measurement_2,measurement_3,measurement_4,measurement_5,measurement_6,measurement_7,measurement_8,measurement_9,measurement_10,measurement_11,measurement_12,measurement_13,measurement_14,measurement_15,measurement_16,measurement_17,measurement_18,measurement_19,measurement_20,measurement_21,measurement_22,measurement_23,measurement_24,measurement_25
11/5/2013,9:40:00,11/5/2013 9:40,LIS,LIS_2013-11-05 09:40:00,0,63,3,300.2865181,0.047619048,0.069746499,314.159,0.348732495,NA,5,300.2865181,Moderate sediment.,1,1,Chlamydomonas sp.,Chlamydomonas,sp.,NA,Soft Body,i,sphere,3.7,NA,NA,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/5/2013,9:40:00,11/5/2013 9:40,LIS,LIS_2013-11-05 09:40:00,0,63,3,600.5730362,0.047619048,0.069746499,314.159,0.348732495,NA,5,300.2865181,Moderate sediment.,2,2,Plagioselmis nannoplanctica,Plagioselmis,nannoplanctica,NA,Soft Body,i,cone + half sphere,7.4,NA,NA,159.1309583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/5/2013,9:40:00,11/5/2013 9:40,LIS,LIS_2013-11-05 09:40:00,0,63,3,132426.3545,0.047619048,0.069746499,314.159,0.348732495,NA,5,300.2865181,Moderate sediment.,441,902,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.8,NA,NA,0.268082347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,225.2148886,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,4,4,Achnanthidium minutissimum,Achnanthidium,minutissimum,NA,Diatom,i,elliptic prism,24.1,NA,NA,259.1254118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,56.30372214,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,1,1,Aulacoseira sp.,Aulacoseira,sp.,NA,Diatom,i,cylinder,14.8,NA,NA,364.5249709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,56.30372214,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,1,1,Cocconeis placentula,Cocconeis,placentula,NA,Diatom,i,elliptic prism,18.5,NA,NA,405.3829196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,112.6074443,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,2,2,cf. Cyclotella sp.,Cyclotella,sp.,NA,Diatom,i,cylinder,9.3,NA,NA,251.3374102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,56.30372214,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,1,1,Cymbella affinis,Cymbella,affinis,NA,Diatom,i,cymbelloid,31.5,NA,NA,546.9165765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,56.30372214,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Fragment. Low sediment and moderate detritus. Many broken diatoms.,1,1,Navicula sp.,Navicula,sp.,NA,Diatom,i,elliptic prism,11.1,NA,NA,180.6351418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,112.6074443,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,2,2,Nitzschia dissipata,Nitzschia,dissipata,NA,Diatom,i,prism on parallelogram,29.6,NA,NA,251.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,56.30372214,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Fragment. Low sediment and moderate detritus. Many broken diatoms.,1,1,Nitzschia sp.,Nitzschia,sp.,NA,Diatom,i,prism on parallelogram,13,NA,NA,88.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,1238.681887,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Small. Girdle view. Low sediment and moderate detritus. Many broken diatoms.,22,22,cf. Skeletonema sp.,Skeletonema,sp.,NA,Diatom,i,cylinder + 2 half spheres,3.7,NA,NA,39.78273957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,56.30372214,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Girdle view. Low sediment and moderate detritus. Many broken diatoms.,1,1,cf. Ulnaria sp.,Ulnaria,sp.,NA,Diatom,i,elliptic prism,229.6,NA,NA,9874.721086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,563.0372214,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Fragment. Low sediment and moderate detritus. Many broken diatoms.,10,10,cf. Ulnaria sp.,Ulnaria,sp.,NA,Diatom,i,elliptic prism,18.5,NA,NA,446.2118087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,1858.022831,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,33,33,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,3.7,NA,NA,26.52182638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,112.6074443,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,2,2,Plagioselmis nannoplanctica,Plagioselmis,nannoplanctica,NA,Soft Body,i,cone + half sphere,9.3,NA,NA,335.1165469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,18467.62086,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,328,732,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.8,NA,NA,0.268082347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,56.30372214,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Low sediment and moderate detritus. Many broken diatoms.,1,18,cf. Planktolyngbya sp.,Planktolyngbya,sp.,NA,Soft Body,f,cylinder,0.9,NA,NA,0.572554778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/13/2013,9:44:00,11/13/2013 9:44,SHR,SHR_2013-11-13 09:44:00,0,66,10,394.126055,0.151515152,0.069746499,314.159,0.557971992,NA,8,56.30372214,Girdle view. Obscured by detritus. Low sediment and moderate detritus. Many broken diatoms.,7,7,Fragilaria cf. brevistriata,Fragilaria,brevistriata,NA,Diatom,c,elliptic prism,14.8,NA,NA,240.8468558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/19/2013,10:50:00,11/19/2013 10:50,LIS,LIS_2013-11-19 10:50:00,0,63,1,900.8595543,0.015873016,0.069746499,314.159,0.348732495,NA,5,900.8595543,High sediment and low detritus.,1,1,cf. Cyclotella sp.,Cyclotella,sp.,NA,Diatom,i,cylinder,6.5,NA,NA,122.7772642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/19/2013,10:50:00,11/19/2013 10:50,LIS,LIS_2013-11-19 10:50:00,0,63,1,900.8595543,0.015873016,0.069746499,314.159,0.348732495,NA,5,900.8595543,High sediment and low detritus.,1,1,Navicula sp.,Navicula,sp.,NA,Diatom,i,elliptic prism,20.4,NA,NA,331.9780985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/19/2013,10:50:00,11/19/2013 10:50,LIS,LIS_2013-11-19 10:50:00,0,63,1,1801.719109,0.015873016,0.069746499,314.159,0.348732495,NA,5,900.8595543,High sediment and low detritus.,2,2,cf. Planothidium sp.,Planothidium,sp.,NA,Diatom,i,elliptic prism,9.3,NA,NA,51.34850315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/19/2013,10:50:00,11/19/2013 10:50,LIS,LIS_2013-11-19 10:50:00,0,63,1,900.8595543,0.015873016,0.069746499,314.159,0.348732495,NA,5,900.8595543,High sediment and low detritus.,1,1,Monoraphidium minutum,Monoraphidium,minutum,NA,Soft Body,i,2 cones,9.3,NA,NA,17.57876685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/19/2013,10:50:00,11/19/2013 10:50,LIS,LIS_2013-11-19 10:50:00,0,63,1,900.8595543,0.015873016,0.069746499,314.159,0.348732495,NA,5,900.8595543,High sediment and low detritus.,1,1,Pyramimonas sp.,Pyramimonas,sp.,NA,Soft Body,i,cone,11.1,NA,NA,251.3374102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11/19/2013,10:50:00,11/19/2013 10:50,LIS,LIS_2013-11-19 10:50:00,0,63,1,435115.1647,0.015873016,0.069746499,314.159,0.348732495,NA,5,900.8595543,High sediment and low detritus.,483,964,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.8,NA,NA,0.268082347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2013,14:05:00,12/3/2013 14:05,LIS,LIS_2013-12-03 14:05:00,0,65,5,180.1719109,0.076923077,0.069746499,314.159,0.348732495,NA,5,180.1719109,Moderate sediment.,1,1,Nitzschia sp.,Nitzschia,sp.,NA,Diatom,i,prism on parallelogram,22.2,NA,NA,59.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2013,14:05:00,12/3/2013 14:05,LIS,LIS_2013-12-03 14:05:00,0,65,5,180.1719109,0.076923077,0.069746499,314.159,0.348732495,NA,5,180.1719109,Moderate sediment.,1,1,Ankistrodesmus nannoselene,Ankistrodesmus,nannoselene,NA,Soft Body,i,cylinder + 2 cones,5.6,NA,NA,2.915788219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2013,14:05:00,12/3/2013 14:05,LIS,LIS_2013-12-03 14:05:00,0,65,5,180.1719109,0.076923077,0.069746499,314.159,0.348732495,NA,5,180.1719109,Moderate sediment.,1,1,Chlamydomonas sp.,Chlamydomonas,sp.,NA,Soft Body,i,sphere,4.6,NA,NA,50.96496737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2013,14:05:00,12/3/2013 14:05,LIS,LIS_2013-12-03 14:05:00,0,65,5,180.1719109,0.076923077,0.069746499,314.159,0.348732495,NA,5,180.1719109,Moderate sediment.,1,1,Monoraphidium contortum,Monoraphidium,contortum,NA,Soft Body,i,2 cones,27.8,NA,NA,17.61280074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2013,14:05:00,12/3/2013 14:05,LIS,LIS_2013-12-03 14:05:00,0,65,5,180.1719109,0.076923077,0.069746499,314.159,0.348732495,NA,5,180.1719109,Moderate sediment.,1,1,cf. Monoraphidium komarkovae,Monoraphidium,komarkovae,NA,Soft Body,i,2 cones,101.9,NA,NA,307.3229002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2013,14:05:00,12/3/2013 14:05,LIS,LIS_2013-12-03 14:05:00,0,65,5,360.3438217,0.076923077,0.069746499,314.159,0.348732495,NA,5,180.1719109,Moderate sediment.,2,2,Cryptomonas ovata,Cryptomonas,ovata,NA,Soft Body,i,prolate spheroid,24.1,NA,NA,1817.095656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2013,14:05:00,12/3/2013 14:05,LIS,LIS_2013-12-03 14:05:00,0,65,5,80356.67224,0.076923077,0.069746499,314.159,0.348732495,NA,5,180.1719109,Moderate sediment.,446,934,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.8,NA,NA,0.268082347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/3/2013,14:05:00,12/3/2013 14:05,LIS,LIS_2013-12-03 14:05:00,0,65,5,180.1719109,0.076923077,0.069746499,314.159,0.348732495,NA,5,180.1719109,Moderate sediment.,1,7,cf. Glaucospira sp.,Glaucospira,sp.,NA,Soft Body,f,cylinder,0.9,NA,NA,0.572554778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,180.1719109,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,2,2,Cocconeis placentula,Cocconeis,placentula,NA,Diatom,i,elliptic prism,18.5,NA,NA,397.8273957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,180.1719109,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,2,2,cf. Cyclotella sp.,Cyclotella,sp.,NA,Diatom,i,cylinder,8.3,NA,NA,200.192325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,90.08595543,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Fragment. Moderate sediment.,1,1,Encyonema sp.,Encyonema,sp.,NA,Diatom,i,cymbelloid,24.1,NA,NA,499.4516185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,90.08595543,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,1,1,Nitzschia dissipata,Nitzschia,dissipata,NA,Diatom,i,prism on parallelogram,27.8,NA,NA,236.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,90.08595543,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Girdle view. Moderate sediment.,1,1,Nitzschia sp.,Nitzschia,sp.,NA,Diatom,i,prism on parallelogram,15.7,NA,NA,119.0845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,90.08595543,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Girdle view. Moderate sediment.,1,1,Planothidium sp.,Planothidium,sp.,NA,Diatom,i,elliptic prism,12,NA,NA,226.6657185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,90.08595543,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,1,1,Reimeria sinuata,Reimeria,sinuata,NA,Diatom,i,elliptic prism,13.9,NA,NA,185.8077698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,90.08595543,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Fragment. Moderate sediment.,1,1,cf. Ulnaria sp.,Ulnaria,sp.,NA,Diatom,i,elliptic prism,11.1,NA,NA,148.3788665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,90.08595543,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Girdle view. Moderate sediment.,1,1,cf. Ulnaria sp.,Ulnaria,sp.,NA,Diatom,i,elliptic prism,216.7,NA,NA,16372.8204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,270.2578663,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,3,3,Chlorella sp.,Chlorella,sp.,NA,Soft Body,i,sphere,5.6,NA,NA,91.95224491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,180.1719109,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,2,2,Monoraphidium contortum,Monoraphidium,contortum,NA,Soft Body,i,2 cones,40.7,NA,NA,54.55475755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,270.2578663,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,3,3,Plagioselmis nannoplanctica,Plagioselmis,nannoplanctica,NA,Soft Body,i,cone + half sphere,8.3,NA,NA,216.4241351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,180.1719109,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,2,2,Plagioselmis lacustris,Plagioselmis,lacustris,NA,Soft Body,i,cone + half sphere,13,NA,NA,862.7591538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,53961.4873,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,599,1337,Chroococcus microscopicus,Chroococcus,microscopicus,NA,Soft Body,c,sphere,0.8,NA,NA,0.268082347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,90.08595543,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,1,11,cf. Geitlerinema sp.,Geitlerinema,sp.,NA,Soft Body,f,cylinder,1.5,NA,NA,0.954257963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,270.2578663,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,3,25,cf. Glaucospira sp.,Glaucospira,sp.,NA,Soft Body,f,cylinder,0.8,NA,NA,0.40212352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12/17/2013,9:20:00,12/17/2013 9:20,SHR,SHR_2013-12-17 09:20:00,0,65,10,270.2578663,0.153846154,0.069746499,314.159,0.348732495,NA,5,90.08595543,Moderate sediment.,3,36,Planktolyngbya sp.,Planktolyngbya,sp.,NA,Soft Body,f,cylinder,0.9,NA,NA,0.346360298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
