"sample_date","sample_time","datetime","station_code","event_id","depth_m","volume_received_m_l","volume_analyzed_m_l","organisims_per_ml","percent_of_sample_counted","field_of_view_mm2","slide_chamber_area_mm2","area_counted","dimension","number_of_fields_counted","factor","comments","unit_abundance","total_cells","taxon","genus","species","synonym","diatom_soft_body","colony_filament_individual_group_code","shape","gald1","gald2","gald3","biovolume_1","biovolume_2","biovolume_3","biovolume_4","biovolume_5","biovolume_6","biovolume_7","biovolume_8","biovolume_9","biovolume_10","measurement_average","measurement_1","measurement_2","measurement_3","measurement_4","measurement_5","measurement_6","measurement_7","measurement_8","measurement_9","measurement_10","measurement_11","measurement_12","measurement_13","measurement_14","measurement_15","measurement_16","measurement_17","measurement_18","measurement_19","measurement_20","measurement_21","measurement_22","measurement_23","measurement_24","measurement_25"
2013-11-05,"09:40:00",2013-11-05 09:40:00,"LIS","LIS_2013-11-05 09:40:00",0,63,3,300.286518085063,0.0476190476190476,0.069746499,314.159,0.348732495,NA,5,300.286518085063,"Moderate sediment.",1,1,"Nitzschia palea","Nitzschia","palea",NA,"Diatom","i","prism on parallelogram",24.1,NA,NA,205.091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-05,"09:40:00",2013-11-05 09:40:00,"LIS","LIS_2013-11-05 09:40:00",0,63,3,900.859554255189,0.0476190476190476,0.069746499,314.159,0.348732495,NA,5,300.286518085063,"Moderate sediment.",3,3,"Ankistrodesmus nannoselene","Ankistrodesmus","nannoselene",NA,"Soft Body","i","cylinder + 2 cones",5.6,NA,NA,18.00405959125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-05,"09:40:00",2013-11-05 09:40:00,"LIS","LIS_2013-11-05 09:40:00",0,63,3,300.286518085063,0.0476190476190476,0.069746499,314.159,0.348732495,NA,5,300.286518085063,"Moderate sediment.",1,1,"Chlamydomonas sp.","Chlamydomonas","sp.",NA,"Soft Body","i","sphere",3.7,NA,NA,26.5218263783333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-05,"09:40:00",2013-11-05 09:40:00,"LIS","LIS_2013-11-05 09:40:00",0,63,3,600.573036170126,0.0476190476190476,0.069746499,314.159,0.348732495,NA,5,300.286518085063,"Moderate sediment.",2,2,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",NA,"Soft Body","i","cone + half sphere",7.4,NA,NA,159.13095827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-05,"09:40:00",2013-11-05 09:40:00,"LIS","LIS_2013-11-05 09:40:00",0,63,3,132426.354475513,0.0476190476190476,0.069746499,314.159,0.348732495,NA,5,300.286518085063,"Moderate sediment.",441,902,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.8,NA,NA,0.268082346666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,225.214888563797,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",4,4,"Achnanthidium minutissimum","Achnanthidium","minutissimum",NA,"Diatom","i","elliptic prism",24.1,NA,NA,259.1254117775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,56.3037221409493,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",1,1,"Aulacoseira sp.","Aulacoseira","sp.",NA,"Diatom","i","cylinder",14.8,NA,NA,364.52497088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,56.3037221409493,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",1,1,"Cocconeis placentula","Cocconeis","placentula",NA,"Diatom","i","elliptic prism",18.5,NA,NA,405.382919625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,112.607444281899,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",2,2,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",9.3,NA,NA,251.3374101675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,56.3037221409493,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",1,1,"Cymbella affinis","Cymbella","affinis",NA,"Diatom","i","cymbelloid",31.5,NA,NA,546.916576486792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,56.3037221409493,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Fragment. Low sediment and moderate detritus. Many broken diatoms.",1,1,"Navicula sp.","Navicula","sp.",NA,"Diatom","i","elliptic prism",11.1,NA,NA,180.63514182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,112.607444281899,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",2,2,"Nitzschia dissipata","Nitzschia","dissipata",NA,"Diatom","i","prism on parallelogram",29.6,NA,NA,251.896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,56.3037221409493,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Fragment. Low sediment and moderate detritus. Many broken diatoms.",1,1,"Nitzschia sp.","Nitzschia","sp.",NA,"Diatom","i","prism on parallelogram",13,NA,NA,88.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,1238.68188710088,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Small. Girdle view. Low sediment and moderate detritus. Many broken diatoms.",22,22,"cf. Skeletonema sp.","Skeletonema","sp.",NA,"Diatom","i","cylinder + 2 half spheres",3.7,NA,NA,39.7827395675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,56.3037221409493,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Girdle view. Low sediment and moderate detritus. Many broken diatoms.",1,1,"cf. Ulnaria sp.","Ulnaria","sp.",NA,"Diatom","i","elliptic prism",229.6,NA,NA,9874.72108616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,563.037221409493,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Fragment. Low sediment and moderate detritus. Many broken diatoms.",10,10,"cf. Ulnaria sp.","Ulnaria","sp.",NA,"Diatom","i","elliptic prism",18.5,NA,NA,446.2118086625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,1858.02283065133,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",33,33,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",3.7,NA,NA,26.5218263783333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,112.607444281899,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",2,2,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",NA,"Soft Body","i","cone + half sphere",9.3,NA,NA,335.11654689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,18467.6208622314,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",328,732,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.8,NA,NA,0.268082346666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,56.3037221409493,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Low sediment and moderate detritus. Many broken diatoms.",1,18,"cf. Planktolyngbya sp.","Planktolyngbya","sp.",NA,"Soft Body","f","cylinder",0.9,NA,NA,0.5725547775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-13,"09:44:00",2013-11-13 09:44:00,"SHR","SHR_2013-11-13 09:44:00",0,66,10,394.126054986645,0.151515151515152,0.069746499,314.159,0.557971992,NA,8,56.3037221409493,"Girdle view. Obscured by detritus. Low sediment and moderate detritus. Many broken diatoms.",7,7,"Fragilaria cf. brevistriata","Fragilaria","brevistriata",NA,"Diatom","c","elliptic prism",14.8,NA,NA,240.84685576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-19,"10:50:00",2013-11-19 10:50:00,"LIS","LIS_2013-11-19 10:50:00",0,63,1,900.859554255189,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"High sediment and low detritus.",1,1,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",6.5,NA,NA,122.7772641875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-19,"10:50:00",2013-11-19 10:50:00,"LIS","LIS_2013-11-19 10:50:00",0,63,1,900.859554255189,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"High sediment and low detritus.",1,1,"Navicula sp.","Navicula","sp.",NA,"Diatom","i","elliptic prism",20.4,NA,NA,331.97809848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-19,"10:50:00",2013-11-19 10:50:00,"LIS","LIS_2013-11-19 10:50:00",0,63,1,1801.71910851038,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"High sediment and low detritus.",2,2,"cf. Planothidium sp.","Planothidium","sp.",NA,"Diatom","i","elliptic prism",9.3,NA,NA,51.3485031525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-19,"10:50:00",2013-11-19 10:50:00,"LIS","LIS_2013-11-19 10:50:00",0,63,1,900.859554255189,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"High sediment and low detritus.",1,1,"Monoraphidium minutum","Monoraphidium","minutum",NA,"Soft Body","i","2 cones",9.3,NA,NA,17.578766845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-19,"10:50:00",2013-11-19 10:50:00,"LIS","LIS_2013-11-19 10:50:00",0,63,1,900.859554255189,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"High sediment and low detritus.",1,1,"Pyramimonas sp.","Pyramimonas","sp.",NA,"Soft Body","i","cone",11.1,NA,NA,251.3374101675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-11-19,"10:50:00",2013-11-19 10:50:00,"LIS","LIS_2013-11-19 10:50:00",0,63,1,435115.164705256,0.0158730158730159,0.069746499,314.159,0.348732495,NA,5,900.859554255189,"High sediment and low detritus.",483,964,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.8,NA,NA,0.268082346666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-03,"14:05:00",2013-12-03 14:05:00,"LIS","LIS_2013-12-03 14:05:00",0,65,5,180.171910851038,0.0769230769230769,0.069746499,314.159,0.348732495,NA,5,180.171910851038,"Moderate sediment.",1,1,"Nitzschia sp.","Nitzschia","sp.",NA,"Diatom","i","prism on parallelogram",22.2,NA,NA,59.052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-03,"14:05:00",2013-12-03 14:05:00,"LIS","LIS_2013-12-03 14:05:00",0,65,5,180.171910851038,0.0769230769230769,0.069746499,314.159,0.348732495,NA,5,180.171910851038,"Moderate sediment.",1,1,"Ankistrodesmus nannoselene","Ankistrodesmus","nannoselene",NA,"Soft Body","i","cylinder + 2 cones",5.6,NA,NA,2.91578821875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-03,"14:05:00",2013-12-03 14:05:00,"LIS","LIS_2013-12-03 14:05:00",0,65,5,180.171910851038,0.0769230769230769,0.069746499,314.159,0.348732495,NA,5,180.171910851038,"Moderate sediment.",1,1,"Chlamydomonas sp.","Chlamydomonas","sp.",NA,"Soft Body","i","sphere",4.6,NA,NA,50.9649673733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-03,"14:05:00",2013-12-03 14:05:00,"LIS","LIS_2013-12-03 14:05:00",0,65,5,180.171910851038,0.0769230769230769,0.069746499,314.159,0.348732495,NA,5,180.171910851038,"Moderate sediment.",1,1,"Monoraphidium contortum","Monoraphidium","contortum",NA,"Soft Body","i","2 cones",27.8,NA,NA,17.6128007366667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-03,"14:05:00",2013-12-03 14:05:00,"LIS","LIS_2013-12-03 14:05:00",0,65,5,180.171910851038,0.0769230769230769,0.069746499,314.159,0.348732495,NA,5,180.171910851038,"Moderate sediment.",1,1,"cf. Monoraphidium komarkovae","Monoraphidium","komarkovae",NA,"Soft Body","i","2 cones",101.9,NA,NA,307.32290016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-03,"14:05:00",2013-12-03 14:05:00,"LIS","LIS_2013-12-03 14:05:00",0,65,5,360.343821702076,0.0769230769230769,0.069746499,314.159,0.348732495,NA,5,180.171910851038,"Moderate sediment.",2,2,"Cryptomonas ovata","Cryptomonas","ovata",NA,"Soft Body","i","prolate spheroid",24.1,NA,NA,1817.095656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-03,"14:05:00",2013-12-03 14:05:00,"LIS","LIS_2013-12-03 14:05:00",0,65,5,80356.6722395629,0.0769230769230769,0.069746499,314.159,0.348732495,NA,5,180.171910851038,"Moderate sediment.",446,934,"Chroococcus microscopicus","Chroococcus","microscopicus",NA,"Soft Body","c","sphere",0.8,NA,NA,0.268082346666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-03,"14:05:00",2013-12-03 14:05:00,"LIS","LIS_2013-12-03 14:05:00",0,65,5,180.171910851038,0.0769230769230769,0.069746499,314.159,0.348732495,NA,5,180.171910851038,"Moderate sediment.",1,7,"cf. Glaucospira sp.","Glaucospira","sp.",NA,"Soft Body","f","cylinder",0.9,NA,NA,0.5725547775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,180.171910851038,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Moderate sediment.",2,2,"Cocconeis placentula","Cocconeis","placentula",NA,"Diatom","i","elliptic prism",18.5,NA,NA,397.827395675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,180.171910851038,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Moderate sediment.",2,2,"cf. Cyclotella sp.","Cyclotella","sp.",NA,"Diatom","i","cylinder",8.3,NA,NA,200.1923249675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,90.0859554255189,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Fragment. Moderate sediment.",1,1,"Encyonema sp.","Encyonema","sp.",NA,"Diatom","i","cymbelloid",24.1,NA,NA,499.451618521354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,90.0859554255189,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Moderate sediment.",1,1,"Nitzschia dissipata","Nitzschia","dissipata",NA,"Diatom","i","prism on parallelogram",27.8,NA,NA,236.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,90.0859554255189,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Girdle view. Moderate sediment.",1,1,"Nitzschia sp.","Nitzschia","sp.",NA,"Diatom","i","prism on parallelogram",15.7,NA,NA,119.0845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,90.0859554255189,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Girdle view. Moderate sediment.",1,1,"Planothidium sp.","Planothidium","sp.",NA,"Diatom","i","elliptic prism",12,NA,NA,226.6657185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,90.0859554255189,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Moderate sediment.",1,1,"Reimeria sinuata","Reimeria","sinuata",NA,"Diatom","i","elliptic prism",13.9,NA,NA,185.807769755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,90.0859554255189,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Fragment. Moderate sediment.",1,1,"cf. Ulnaria sp.","Ulnaria","sp.",NA,"Diatom","i","elliptic prism",11.1,NA,NA,148.378866495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,90.0859554255189,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Girdle view. Moderate sediment.",1,1,"cf. Ulnaria sp.","Ulnaria","sp.",NA,"Diatom","i","elliptic prism",216.7,NA,NA,16372.82039965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,270.257866276557,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Moderate sediment.",3,3,"Chlorella sp.","Chlorella","sp.",NA,"Soft Body","i","sphere",5.6,NA,NA,91.9522449066666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,180.171910851038,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Moderate sediment.",2,2,"Monoraphidium contortum","Monoraphidium","contortum",NA,"Soft Body","i","2 cones",40.7,NA,NA,54.5547575466667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013-12-17,"09:20:00",2013-12-17 09:20:00,"SHR","SHR_2013-12-17 09:20:00",0,65,10,270.257866276557,0.153846153846154,0.069746499,314.159,0.348732495,NA,5,90.0859554255189,"Moderate sediment.",3,3,"Plagioselmis nannoplanctica","Plagioselmis","nannoplanctica",NA,"Soft Body","i","cone + half sphere",8.3,NA,NA,216.4241351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
